time;LTFT add. B1;LTFT add. B2;LTFT mul. B1;LTFT mul. B2;InjTmCyl1;STFT B1;STFT B2;Coolant;Lambda B1;Lambda B2;RPM
9905;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
9946;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
9985;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
10024;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
10065;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
10114;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
10155;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
10202;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
10242;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
10282;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
10324;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
10364;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
10406;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
10445;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
10486;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
10525;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
10566;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
10607;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
10654;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
10693;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
10734;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
10773;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
10814;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
10854;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
10894;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
10933;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
10974;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
11013;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
11054;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
11093;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
11134;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
11173;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
11214;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
11253;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
11294;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
11333;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
11374;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
11412;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
11454;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
11493;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
11534;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
11573;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
11614;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
11653;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
11694;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
11734;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
11774;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
11813;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
11854;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
11893;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
11934;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
11973;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
12013;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
12053;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
12092;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
12132;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
12173;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
12214;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
12253;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
12294;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
12333;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
12372;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
12412;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
12454;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
12492;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
12532;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
12572;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
12612;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
12652;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
12693;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
12732;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
12772;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
12812;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
12852;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
12892;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
12933;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
12973;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
13012;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
13052;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
13092;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
13133;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
13172;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
13212;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
13252;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
13292;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
13334;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
13373;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
13414;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
13453;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
13494;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
13533;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
13573;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
13613;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
13653;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
13692;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
13732;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
13773;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
13814;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
13853;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
13893;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
13933;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
13971;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
14013;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
14054;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
14093;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
14133;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
14173;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
14212;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
14253;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
14294;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
14333;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
14374;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
14413;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
14453;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
14494;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
14533;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
14572;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
14612;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
14652;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
14693;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
14733;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
14773;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
14813;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
14852;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
14893;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
14933;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
14973;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
15014;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
15053;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
15094;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
15133;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
15173;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
15214;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
15253;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
15294;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
15333;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
15374;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
15413;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
15453;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
15493;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
15533;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
15573;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
15614;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
15653;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
15693;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
15733;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
15773;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
15813;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
15853;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
15893;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
15933;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
15973;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
16013;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
16052;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
16093;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
16132;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
16172;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
16212;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
16253;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
16292;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
16332;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
16374;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
16414;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
16453;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
16491;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
16533;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
16574;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
16614;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
16652;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
16692;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
16732;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
16773;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
16815;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
16852;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
16894;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
16933;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
16975;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
17015;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
17063;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
17104;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
17143;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
17184;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
17224;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
17264;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
17305;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
17344;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
17384;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
17422;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
17463;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
17503;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
17544;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
17584;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
17625;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
17664;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
17705;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
17746;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
17785;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
17823;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
17863;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
17903;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
17944;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
17983;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
18025;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
18063;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
18103;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
18146;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
18195;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
18236;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
18275;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
18323;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
18364;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
18405;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
18444;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
18485;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
18524;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
18565;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
18604;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
18644;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
18685;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
18723;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
18763;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
18802;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
18844;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
18884;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
18925;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
18963;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
19004;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
19043;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
19083;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
19123;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
19164;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
19203;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
19244;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
19282;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
19323;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
19364;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
19403;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
19442;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
19482;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
19523;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
19564;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
19614;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
19654;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
19704;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
19743;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
19784;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
19823;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
19862;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
19904;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
19943;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
19983;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
20024;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
20073;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
20115;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
20164;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
20213;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
20255;0.148364;-0.0635843;-1.24054;0.460815;1.3;2.22045e-14;2.22045e-14;21;1;1;0
